"oid","itm_id","itm_volume","itm_weight","itm_agingspeed","itm_objectafterrot","itm_script","itm_rotsininventory","itm_brightness","itm_worth","itm_buystack","itm_maxstack","itm_name_german","itm_name_english","itm_description_german","itm_description_english","itm_rareness","itm_name","itm_level"
"147472","285","1","5","4","285","item.gems","f","0","2000","1","1000","Diamant","diamond","","","1","diamond","60"
"149263","104","1","100","4","104","\N","f","0","600","1","1000","Silberbarren","silver ingot","","","1","silverIngot","0"
"147477","290","1","25","4","290","item.food","f","0","80","1","1000","Kohl","cabbage","","","1","cabbage","0"
"147478","291","1","25","4","291","item.seeds","f","0","40","1","1000","verblühter Kohl (Saatgut)","withered cabbage (seeds)","","","1","witheredCabbage","0"
"147479","293","1","25","4","293","item.general.noQuality","f","0","3600","1","1000","Wurfspeer","javelin","","","1","javelin","70"
"147480","294","1","25","4","294","item.general.noQuality","f","0","1500","1","1000","Wurfstern","throwing star","","","1","throwingStar","50"
"147482","296","1","100","4","296","item.general.metal","f","0","73600","1","1","merinium-beschichtete Axt","merinium-plated battle axe","","","1","meriniumplatedBattleAxe","90"
"147483","297","1","50","4","297","item.general.metal","f","0","35900","1","1","vergoldeter Dolch","gilded dagger","","","1","gildedDagger","70"
"147485","302","1","5","4","302","item.food","f","0","20","1","1000","Kirschen","cherries","","","1","cherries","0"
"147486","303","1","100","4","303","item.food","f","0","3700","1","1000","Kirschtorte","cherry cake","","","1","cherryCake","60"
"147488","306","1","50","4","306","item.food","f","0","200","1","1000","Schinken","ham","","","1","ham","0"
"147489","307","1","50","4","307","item.food","f","0","100","1","1000","Schweinefleisch","pork","","","1","pork","0"
"147512","310","1","25","4","310","item.id_310_mug_with_lid","f","0","3000","1","1000","Humpen mit Deckel","mug with lid","","","1","mugWithLid","60"
"147492","311","1","50","4","311","item.id_311_glassblowpipe","f","0","2000","1","1","Glasblasrohr","glass blow pipe","","","1","glassBlowPipe","10"
"147493","312","1","100","4","312","item.id_312_woodenshovel","f","0","2000","1","1","Holzkelle","wooden shovel","","","1","woodenShovel","5"
"147495","314","1","50","4","314","item.id_314_ash","f","0","200","1","1000","Pottasche","potash","","","1","potash","0"
"149427","315","1","100","4","315","item.vase","f","0","30000","1","10000","Vase","vase","","","1","vase","100"
"147515","316","1","100","4","316","item.id_316_sand","f","0","200","1","1000","Quarzsand","quartz sand","","","1","quartzSand","0"
"147500","322","1","2","4","322","\N","f","0","200","1","1000","Windpfeile","wind arrows","","","1","windArrows","85"
"147208","323","1","200","4","323","item.general.wood","f","0","30000","1","1","Zauberstab","wand","","","1","wand","60"
"147501","324","1","150","4","324","item.general.metal","f","0","900","1","1","Kettenhelm","chain helmet","","","1","chainHelmet","0"
"149262","519","1","30000","255","519","item.grave","f","0","0","1","1","Grabstein","tomb stone","","","1","\N","0"
"149264","3086","5000","30000","255","3086","\N","f","0","0","1","1","Höhlenwand","dungeon wall","","","1","\N","0"
"149267","3562","1","30000","2","3563","\N","f","0","0","1","1","Kartoffelpflanze","potato plant","","","1","\N","0"
"149268","1126","1","30000","15","1130","item.lights","f","5","0","1","1","Laterne","lantern","","","1","\N","0"
"149273","3605","1","30000","255","3605","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149274","3604","1","30000","255","3604","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149275","3603","1","30000","255","3603","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149276","3602","1","30000","255","3602","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149277","3601","1","30000","255","3601","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149278","3600","1","30000","255","3600","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149279","3599","1","30000","255","3599","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149280","3598","1","30000","255","3598","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149281","3597","1","30000","255","3597","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149282","3596","1","30000","255","3596","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149283","3595","1","30000","255","3595","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149284","3594","1","30000","255","3594","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149285","3593","1","30000","255","3593","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149286","3592","1","30000","255","3592","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149288","3591","1","30000","255","3591","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149289","3590","1","30000","255","3590","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149290","3589","1","30000","255","3589","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149291","3588","1","30000","255","3588","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149292","3587","1","30000","255","3587","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149293","3586","1","30000","255","3586","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149294","3585","1","30000","255","3585","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149295","3584","1","30000","255","3584","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149296","3583","1","30000","255","3583","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149297","3582","1","30000","255","3582","\N","f","0","0","1","1","Geländer","Handrail","","","1","\N","0"
"149299","3615","1","30000","255","3615","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"147507","330","1","50","4","330","alchemy.item.id_330_white_bottle","f","0","1000","1","1","weißer Trank","white potion","","","1","whitePotion","0"
"149301","3614","1","30000","255","3614","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149302","3613","1","30000","255","3613","item.harvest","f","0","0","1","1","Mandarinenstrauch","tangerine bush","","","1","\N","0"
"149303","3612","1","30000","4","3613","item.harvest","f","0","0","1","1","abgeernteter Mandarinenstrauch","empty tangerine bush","","","1","\N","0"
"149304","3671","1","30000","255","3671","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149307","3630","1","30000","255","3630","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149300","3581","1","30000","255","3581","item.id_3581_kettlewithfire","f","0","0","1","1","Kessel","kettle","","","1","kettleOn","0"
"149308","3629","1","30000","255","3629","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149309","3628","1","30000","255","3628","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149310","3627","1","30000","255","3627","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149311","3626","5000","30000","255","3626","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149312","3625","5000","30000","255","3625","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149313","3624","5000","30000","255","3624","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149314","3622","5000","30000","255","3622","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149315","3623","5000","30000","255","3623","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149316","3621","5000","30000","255","3621","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149317","3620","5000","30000","255","3620","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149318","3619","5000","30000","255","3619","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149319","3617","1","30000","255","3617","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149320","3618","5000","30000","255","3618","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149321","3616","1","30000","255","3616","\N","f","0","0","1","1","Sandsteinmauer","sandstone wall","","","1","\N","0"
"149322","3672","1","30000","255","3672","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149323","3673","1","30000","255","3673","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149324","3674","1","30000","255","3674","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149325","3675","1","30000","255","3675","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149326","3676","1","30000","255","3676","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149327","3677","1","30000","255","3677","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149328","3678","1","30000","255","3678","item.general.wood","f","0","0","1","1","Runenbank","rune bench","","","1","\N","0"
"149329","3679","1","30000","255","3679","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149330","3680","1","30000","255","3680","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149331","3681","1","30000","255","3681","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149332","3682","1","30000","255","3682","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149333","3683","1","30000","255","3683","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149334","3684","1","30000","255","3684","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149335","3685","1","30000","255","3685","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149336","3686","1","30000","255","3686","item.general.wood","f","0","0","1","1","schäbige Bank","distressed bench","","","1","\N","0"
"149337","3687","1","30000","255","3687","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149338","3688","1","30000","255","3688","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149339","3689","1","30000","255","3689","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149340","3690","1","30000","255","3690","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149341","3691","1","30000","255","3691","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149342","3692","1","30000","255","3692","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149343","3693","1","30000","255","3693","item.general.wood","f","0","0","1","1","neue Runenbank","new rune bench","","","1","\N","0"
"149344","3694","1","30000","255","3694","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149345","3695","1","30000","255","3695","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149346","3663","1","30000","255","3663","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"147509","332","1","100","4","332","item.id_332_harp","f","0","50000","1","1","Harfe","harp","","","1","harp","75"
"149348","3664","1","30000","255","3664","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"149349","3665","1","30000","255","3665","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"149351","3667","1","30000","255","3667","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"149352","3668","1","30000","255","3668","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"149353","3669","1","30000","255","3669","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"149354","3670","1","30000","255","3670","item.general.wood","f","0","0","1","1","Bank","Bench","","","1","\N","0"
"149355","3696","1","30000","255","3696","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149356","3697","1","30000","255","3697","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149357","3698","1","30000","255","3698","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149358","3699","1","30000","255","3699","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149359","3700","1","30000","255","3700","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149360","3701","1","30000","255","3701","item.general.wood","f","0","0","1","1","sonnengebleichte Bank","sunbleached bench","","","1","\N","0"
"149361","3525","1","5","4","3525","item.gems","f","0","0","1","1000","magischer Topas","magical Topaz","","","1","\N","0"
"149362","3524","1","5","4","3524","item.gems","f","0","0","1","1000","magischer Obsidian","magical Obsidian","","","1","\N","0"
"149363","3523","1","5","4","3523","item.gems","f","0","0","1","1000","magischer Smaragd","magical Emerald","","","1","\N","0"
"149364","3522","1","5","4","3522","item.gems","f","0","0","1","1000","magischer Saphir","magical Sapphire","","","1","\N","0"
"149365","3521","1","5","4","3521","item.gems","f","0","0","1","1000","magischer Rubin","magical Ruby","","","1","\N","0"
"149366","3519","1","5","4","3519","item.gems","f","0","0","1","1000","magischer Amethyst","magical Amethyst","","","1","\N","0"
"149367","3520","1","5","4","3520","item.gems","f","0","0","1","1000","magischer Diamant","magical Diamond","","","1","\N","0"
"149368","1532","5000","30000","255","1532","\N","f","0","0","1","1","Baum","Tree","","","1","\N","0"
"149369","1533","5000","30000","255","1533","\N","f","0","0","1","1","Baum","Tree","","","1","\N","0"
"149370","1534","5000","30000","255","1534","\N","f","0","0","1","1","Baum","Tree","","","1","\N","0"
"149371","1535","5000","30000","255","1535","\N","f","0","0","1","1","Baum","Tree","","","1","\N","0"
"149372","1536","5000","30000","255","1536","\N","f","0","0","1","1","Baum","Tree","","","1","\N","0"
"149374","1111","5000","30000","255","1111","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"149375","713","1","30000","255","713","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"149350","3666","1","30000","255","3666","item.general.wood","f","2","0","1","1","Bank","Bench","","","1","\N","0"
"149376","865","1","30000","255","865","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
